ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
286.1,-501.78,-651.43,-52.82,48.42,-743.86,-440.16,-673.44,-171.66,-413.75,-470.97,-193.67,-242.09,-92.43,-532.59,259.69
369.73,-413.75,-470.97,0.0,105.64,-492.98,-264.09,-462.16,-110.04,-400.54,-440.16,-44.02,-70.43,-61.62,-691.05,176.06
308.11,-550.2,-312.51,8.8,-13.2,-391.74,-321.31,-242.09,-30.81,-360.93,-400.54,-44.02,79.23,-83.63,-814.29,79.23
369.73,-563.4,-171.66,17.61,-83.63,-202.47,-202.47,-92.43,-13.2,-211.28,-250.89,39.61,167.26,-154.05,-831.9,-92.43
607.42,-352.13,-92.43,39.61,-44.02,39.61,26.41,-13.2,-30.81,-13.2,17.61,237.68,96.83,-272.9,-721.86,-541.39
765.87,-242.09,-83.63,0.0,-13.2,189.27,136.45,0.0,-70.43,105.64,66.02,158.46,8.8,-374.13,-563.4,-924.33
686.64,-422.55,-61.62,8.8,-154.05,127.65,17.61,-13.2,-70.43,48.42,17.61,-110.04,-92.43,-352.13,-470.97,-1060.78
545.79,-572.2,-13.2,8.8,-211.28,57.22,-132.05,17.61,-30.81,57.22,-13.2,-374.13,-154.05,-250.89,-343.32,-1012.36
466.57,-501.78,-61.62,8.8,-92.43,66.02,-110.04,-22.01,-30.81,136.45,88.03,-413.75,-290.5,-233.28,-44.02,-950.74
228.88,-532.59,-312.51,-70.43,-70.43,-92.43,-171.66,-312.51,-171.66,118.84,118.84,-470.97,-510.58,-352.13,118.84,-933.13
-233.28,-893.52,-594.21,-290.5,-391.74,-673.44,-532.59,-633.83,-431.35,-211.28,-193.67,-792.28,-691.05,-510.58,105.64,-831.9
-770.27,-1294.06,-752.67,-453.36,-831.9,-1250.04,-871.51,-814.29,-594.21,-730.66,-713.05,-1091.59,-691.05,-611.82,-13.2,-611.82
-950.74,-1311.67,-730.66,-453.36,-972.75,-1412.9,-853.9,-770.27,-550.2,-933.13,-893.52,-1051.97,-594.21,-550.2,-22.01,-374.13
-792.28,-933.13,-633.83,-352.13,-770.27,-1113.6,-510.58,-651.43,-453.36,-730.66,-633.83,-691.05,-532.59,-470.97,198.07,-233.28
-532.59,-470.97,-532.59,-272.9,-413.75,-633.83,-92.43,-532.59,-352.13,-374.13,-233.28,-233.28,-391.74,-374.13,338.92,-154.05
-312.51,-110.04,-374.13,-154.05,-30.81,-233.28,136.45,-374.13,-233.28,-70.43,0.0,96.83,-110.04,-211.28,356.53,-30.81
-132.05,17.61,-154.05,0.0,237.68,17.61,316.91,-110.04,-30.81,79.23,158.46,356.53,215.68,0.0,338.92,79.23
26.41,136.45,39.61,215.68,479.77,198.07,378.53,136.45,136.45,237.68,316.91,479.77,479.77,237.68,299.31,118.84
246.49,299.31,299.31,396.14,655.83,338.92,418.15,396.14,338.92,435.75,519.38,536.99,598.61,378.53,237.68,39.61
426.95,559.0,559.0,519.38,897.92,536.99,519.38,638.23,479.77,638.23,739.46,598.61,699.85,479.77,237.68,0.0
409.35,699.85,598.61,536.99,1135.6,638.23,598.61,655.83,479.77,739.46,836.3,616.22,699.85,519.38,338.92,17.61
206.87,576.6,299.31,378.53,1179.62,497.38,435.75,338.92,299.31,655.83,757.07,479.77,479.77,435.75,457.76,79.23
8.8,277.3,-70.43,136.45,937.53,158.46,96.83,-70.43,57.22,457.76,559.0,167.26,158.46,299.31,497.38,158.46
-110.04,57.22,-330.12,-22.01,669.04,-83.63,-101.24,-360.93,-52.82,237.68,338.92,-83.63,0.0,158.46,457.76,338.92
-110.04,-13.2,-440.16,-61.62,387.34,-303.71,-220.08,-484.17,-162.86,17.61,26.41,-343.32,-162.86,66.02,316.91,519.38
-211.28,-101.24,-523.79,-211.28,167.26,-541.39,-321.31,-581.01,-312.51,-272.9,-312.51,-563.4,-321.31,-92.43,8.8,536.99
-330.12,-264.09,-581.01,-264.09,17.61,-752.67,-413.75,-651.43,-343.32,-563.4,-581.01,-673.44,-413.75,-202.47,-431.35,418.15
-374.13,-281.7,-440.16,-180.46,17.61,-704.25,-360.93,-563.4,-220.08,-673.44,-620.62,-484.17,-281.7,-162.86,-713.05,316.91
-211.28,-70.43,-193.67,0.0,127.65,-360.93,-22.01,-281.7,17.61,-462.16,-391.74,-83.63,17.61,0.0,-792.28,237.68
-13.2,26.41,-61.62,127.65,286.1,0.0,246.49,-101.24,88.03,-220.08,-162.86,325.72,206.87,127.65,-792.28,79.23
66.02,96.83,0.0,228.88,347.72,167.26,435.75,17.61,167.26,-22.01,0.0,607.42,369.73,228.88,-752.67,-13.2
189.27,268.5,228.88,426.95,528.19,409.35,669.04,286.1,347.72,105.64,246.49,889.12,607.42,369.73,-550.2,-30.81
387.34,629.42,748.27,669.04,867.11,809.89,1078.38,836.3,607.42,409.35,598.61,1206.03,985.95,607.42,-154.05,57.22
528.19,867.11,1047.57,787.88,1219.23,1188.42,1329.27,1188.42,757.07,647.03,827.49,1426.11,1197.23,757.07,189.27,189.27
409.35,726.26,827.49,607.42,1346.88,1109.19,1078.38,977.15,629.42,708.65,858.3,1267.65,1029.97,708.65,378.53,136.45
127.65,308.11,167.26,268.5,1245.64,589.81,409.35,246.49,268.5,528.19,647.03,748.27,506.18,448.96,457.76,79.23
-110.04,-70.43,-422.55,0.0,1029.97,8.8,-171.66,-422.55,17.61,268.5,396.14,189.27,-13.2,228.88,576.6,158.46
-330.12,-281.7,-704.25,-123.24,765.87,-303.71,-422.55,-721.86,-123.24,66.02,206.87,-140.85,-202.47,167.26,717.45,497.38
-413.75,-290.5,-651.43,-110.04,545.79,-422.55,-501.78,-682.24,-92.43,-13.2,96.83,-281.7,-180.46,259.69,796.68,937.53
-391.74,-180.46,-484.17,-140.85,387.34,-382.94,-440.16,-541.39,-123.24,-13.2,8.8,-242.09,-83.63,189.27,655.83,1135.6
-193.67,17.61,-281.7,-180.46,308.11,-193.67,-193.67,-312.51,-264.09,-44.02,17.61,-70.43,-52.82,8.8,338.92,959.54
8.8,189.27,-13.2,-132.05,308.11,26.41,149.65,-13.2,-272.9,-52.82,-52.82,167.26,-13.2,-92.43,8.8,655.83
127.65,409.35,466.57,26.41,448.96,347.72,567.8,506.18,-61.62,-22.01,17.61,545.79,369.73,17.61,-193.67,576.6
308.11,717.45,897.92,237.68,726.26,708.65,906.72,985.95,118.84,176.06,158.46,968.34,827.49,176.06,-193.67,616.22
506.18,1157.61,1258.85,435.75,1095.99,1179.62,1307.26,1338.08,277.3,479.77,519.38,1408.5,1135.6,356.53,-13.2,655.83
686.64,1456.92,1518.54,598.61,1399.7,1558.15,1699.0,1659.39,457.76,739.46,796.68,1756.22,1338.08,536.99,136.45,699.85
607.42,1377.69,1699.0,796.68,1399.7,1575.76,1795.84,1879.47,779.08,757.07,818.69,1839.85,1518.54,818.69,259.69,779.08
369.73,977.15,1659.39,897.92,1095.99,1157.61,1478.93,1857.46,959.54,536.99,598.61,1558.15,1558.15,1038.77,215.68,655.83
228.88,655.83,1399.7,796.68,836.3,717.45,1118.0,1575.76,858.3,378.53,457.76,1197.23,1316.07,977.15,237.68,259.69
325.72,559.0,1016.76,559.0,796.68,497.38,937.53,1135.6,536.99,418.15,519.38,937.53,836.3,655.83,396.14,-110.04
369.73,418.15,616.22,378.53,818.69,316.91,677.84,638.23,277.3,457.76,536.99,616.22,418.15,338.92,616.22,-211.28
246.49,79.23,237.68,277.3,677.84,0.0,237.68,215.68,158.46,316.91,338.92,136.45,176.06,198.07,717.45,-13.2
167.26,-52.82,0.0,237.68,519.38,-193.67,-13.2,-22.01,176.06,158.46,158.46,-193.67,79.23,237.68,699.85,215.68
308.11,39.61,0.0,237.68,479.77,-132.05,17.61,-22.01,215.68,176.06,158.46,-272.9,57.22,338.92,598.61,479.77
426.95,259.69,79.23,259.69,497.38,-22.01,158.46,57.22,237.68,237.68,176.06,-193.67,57.22,378.53,378.53,598.61
369.73,299.31,57.22,277.3,378.53,0.0,96.83,17.61,215.68,158.46,57.22,-233.28,0.0,277.3,17.61,598.61
246.49,299.31,-22.01,198.07,286.1,57.22,57.22,-30.81,158.46,17.61,-13.2,-233.28,-13.2,136.45,-233.28,488.57
286.1,418.15,17.61,136.45,418.15,338.92,356.53,8.8,118.84,79.23,39.61,0.0,17.61,118.84,-290.5,396.14
426.95,519.38,259.69,215.68,726.26,757.07,757.07,237.68,198.07,338.92,338.92,435.75,286.1,268.5,-202.47,488.57
528.19,497.38,536.99,356.53,1069.58,999.15,959.54,598.61,378.53,699.85,699.85,818.69,576.6,435.75,-52.82,559.0
488.57,435.75,655.83,435.75,1258.85,937.53,946.34,827.49,457.76,897.92,937.53,959.54,726.26,448.96,127.65,448.96
369.73,457.76,598.61,418.15,1316.07,717.45,875.91,717.45,418.15,836.3,937.53,937.53,607.42,268.5,325.72,88.03
206.87,396.14,448.96,378.53,1219.23,506.18,748.27,488.57,308.11,576.6,726.26,779.08,435.75,57.22,356.53,-132.05
105.64,277.3,325.72,396.14,1069.58,325.72,607.42,308.11,268.5,308.11,409.35,576.6,228.88,17.61,316.91,-123.24
66.02,206.87,127.65,268.5,928.73,105.64,409.35,66.02,136.45,118.84,149.65,277.3,0.0,-154.05,409.35,-202.47
-13.2,127.65,-123.24,17.61,647.03,-101.24,149.65,-242.09,-92.43,-52.82,-101.24,-154.05,-484.17,-470.97,369.73,-523.79
-154.05,-22.01,-422.55,-233.28,189.27,-422.55,-123.24,-603.01,-343.32,-422.55,-501.78,-730.66,-862.71,-783.48,39.61,-902.32
-330.12,-132.05,-523.79,-250.89,-171.66,-642.63,-422.55,-704.25,-391.74,-713.05,-823.09,-1153.21,-950.74,-871.51,-413.75,-972.75
-352.13,-154.05,-413.75,-110.04,-233.28,-572.2,-391.74,-532.59,-233.28,-770.27,-853.9,-1091.59,-783.48,-704.25,-801.08,-743.86
-110.04,118.84,-171.66,17.61,17.61,-154.05,0.0,-281.7,-70.43,-532.59,-532.59,-633.83,-541.39,-541.39,-761.47,-541.39
228.88,699.85,57.22,176.06,506.18,457.76,536.99,-13.2,17.61,-132.05,-92.43,8.8,-312.51,-492.98,-532.59,-492.98
545.79,1197.23,338.92,277.3,946.34,1038.77,1038.77,215.68,118.84,198.07,215.68,457.76,-123.24,-422.55,-303.71,-462.16
528.19,1298.46,576.6,356.53,1179.62,1179.62,1135.6,519.38,198.07,356.53,378.53,576.6,0.0,-250.89,-250.89,-413.75
228.88,1016.76,699.85,457.76,1069.58,796.68,779.08,677.84,356.53,259.69,259.69,316.91,136.45,-13.2,-352.13,-382.94
-52.82,559.0,576.6,559.0,699.85,118.84,176.06,536.99,479.77,-30.81,-13.2,-92.43,158.46,136.45,-550.2,-453.36
-250.89,158.46,198.07,457.76,259.69,-453.36,-312.51,118.84,378.53,-431.35,-431.35,-572.2,0.0,118.84,-770.27,-594.21
-391.74,-92.43,-233.28,136.45,0.0,-893.52,-691.05,-352.13,57.22,-752.67,-792.28,-911.12,-272.9,-70.43,-911.12,-713.05
-492.98,-312.51,-594.21,-132.05,-22.01,-1131.2,-911.12,-730.66,-211.28,-871.51,-911.12,-1113.6,-594.21,-312.51,-831.9,-752.67
-470.97,-391.74,-730.66,-290.5,158.46,-1170.82,-990.35,-871.51,-290.5,-713.05,-673.44,-1034.37,-713.05,-330.12,-413.75,-611.82
-312.51,-391.74,-730.66,-250.89,338.92,-990.35,-893.52,-814.29,-193.67,-312.51,-250.89,-730.66,-572.2,-233.28,136.45,-391.74
-233.28,-453.36,-673.44,-154.05,396.14,-770.27,-752.67,-673.44,-110.04,8.8,8.8,-413.75,-312.51,-92.43,576.6,-70.43
-272.9,-550.2,-510.58,-92.43,316.91,-673.44,-691.05,-453.36,-70.43,39.61,-13.2,-290.5,-92.43,-13.2,616.22,338.92
-233.28,-492.98,-250.89,-13.2,259.69,-532.59,-633.83,-211.28,-52.82,-22.01,-110.04,-330.12,0.0,0.0,316.91,757.07
8.8,-171.66,17.61,0.0,299.31,-211.28,-374.13,0.0,-30.81,-22.01,-132.05,-290.5,96.83,-22.01,-30.81,779.08
347.72,158.46,259.69,57.22,435.75,237.68,-22.01,237.68,-30.81,136.45,0.0,-110.04,96.83,-92.43,-312.51,286.1
567.8,418.15,418.15,96.83,699.85,757.07,396.14,435.75,-52.82,457.76,338.92,198.07,57.22,-211.28,-312.51,-242.09
647.03,638.23,519.38,136.45,1148.81,1197.23,818.69,576.6,0.0,875.91,836.3,655.83,57.22,-193.67,-30.81,-501.78
708.65,889.12,616.22,259.69,1527.34,1448.11,1188.42,699.85,198.07,1206.03,1245.64,1047.57,127.65,-22.01,347.72,-391.74
647.03,1038.77,739.46,457.76,1549.35,1368.89,1316.07,757.07,378.53,1166.41,1228.04,1095.99,246.49,127.65,607.42,-83.63
466.57,985.95,717.45,545.79,1267.65,1029.97,1206.03,699.85,426.95,889.12,906.72,889.12,308.11,308.11,708.65,228.88
286.1,867.11,536.99,418.15,985.95,647.03,928.73,479.77,259.69,629.42,647.03,669.04,206.87,347.72,889.12,616.22
246.49,818.69,286.1,246.49,889.12,378.53,699.85,149.65,105.64,479.77,519.38,576.6,17.61,277.3,1157.61,946.34
167.26,647.03,96.83,189.27,748.27,149.65,369.73,8.8,57.22,286.1,369.73,347.72,0.0,286.1,1188.42,1197.23
26.41,325.72,118.84,206.87,387.34,-92.43,17.61,8.8,136.45,17.61,39.61,17.61,17.61,316.91,875.91,1355.68
-13.2,88.03,57.22,189.27,167.26,-180.46,-162.86,-13.2,149.65,-61.62,-61.62,-180.46,127.65,347.72,528.19,1399.7
167.26,176.06,26.41,167.26,356.53,66.02,8.8,17.61,105.64,96.83,105.64,17.61,299.31,378.53,506.18,1509.74
488.57,409.35,127.65,286.1,739.46,536.99,378.53,127.65,215.68,479.77,488.57,387.34,567.8,536.99,598.61,1716.61
726.26,457.76,325.72,466.57,977.15,889.12,567.8,369.73,426.95,739.46,748.27,708.65,875.91,757.07,545.79,1809.04
748.27,409.35,457.76,567.8,985.95,1087.19,647.03,519.38,589.81,906.72,946.34,867.11,906.72,765.87,409.35,1439.31
726.26,409.35,497.38,607.42,1047.57,1179.62,748.27,559.0,576.6,1078.38,1118.0,919.93,677.84,519.38,338.92,699.85
629.42,347.72,418.15,647.03,1109.19,1007.96,726.26,479.77,536.99,1007.96,1047.57,708.65,369.73,246.49,268.5,39.61
466.57,79.23,308.11,589.81,968.34,396.14,378.53,325.72,466.57,638.23,616.22,237.68,57.22,39.61,79.23,-180.46
228.88,-220.08,0.0,378.53,708.65,-281.7,-101.24,8.8,277.3,149.65,105.64,-180.46,-140.85,-61.62,0.0,-233.28
66.02,-343.32,-330.12,167.26,488.57,-801.08,-422.55,-453.36,48.42,-162.86,-140.85,-360.93,-360.93,-162.86,-13.2,-264.09
-52.82,-470.97,-594.21,79.23,268.5,-1043.17,-611.82,-752.67,-30.81,-391.74,-303.71,-413.75,-440.16,-162.86,26.41,-264.09
-193.67,-563.4,-611.82,118.84,8.8,-1162.01,-721.86,-770.27,8.8,-581.01,-501.78,-484.17,-321.31,17.61,-22.01,-70.43
-171.66,-550.2,-532.59,136.45,-13.2,-1113.6,-713.05,-633.83,57.22,-633.83,-594.21,-413.75,-92.43,136.45,-13.2,189.27
8.8,-290.5,-374.13,158.46,237.68,-770.27,-453.36,-391.74,176.06,-413.75,-374.13,-52.82,136.45,277.3,259.69,567.8
246.49,57.22,-92.43,259.69,699.85,-272.9,-52.82,-70.43,316.91,-30.81,-22.01,378.53,396.14,378.53,717.45,906.72
325.72,457.76,215.68,418.15,1016.76,176.06,259.69,237.68,396.14,158.46,277.3,717.45,598.61,457.76,977.15,1095.99
286.1,779.08,519.38,519.38,1078.38,598.61,497.38,536.99,418.15,277.3,418.15,919.93,739.46,497.38,937.53,1078.38
308.11,959.54,757.07,559.0,1038.77,999.15,739.46,796.68,435.75,435.75,559.0,1157.61,875.91,497.38,757.07,875.91
426.95,977.15,1038.77,677.84,1056.38,1377.69,1016.76,1135.6,616.22,717.45,858.3,1478.93,1095.99,598.61,677.84,699.85
545.79,937.53,1338.08,875.91,1179.62,1659.39,1276.45,1478.93,836.3,999.15,1157.61,1738.62,1316.07,739.46,717.45,598.61
607.42,919.93,1417.3,959.54,1219.23,1677.0,1399.7,1558.15,875.91,1095.99,1236.84,1756.22,1338.08,757.07,739.46,418.15
545.79,796.68,1179.62,818.69,1078.38,1377.69,1276.45,1316.07,699.85,919.93,1016.76,1496.53,1056.38,576.6,616.22,136.45
387.34,536.99,836.3,559.0,875.91,836.3,897.92,959.54,479.77,559.0,616.22,1038.77,739.46,396.14,418.15,8.8
286.1,268.5,616.22,418.15,765.87,325.72,457.76,717.45,435.75,206.87,246.49,638.23,598.61,418.15,316.91,118.84
228.88,79.23,497.38,396.14,717.45,-30.81,176.06,576.6,479.77,-52.82,-13.2,378.53,638.23,576.6,316.91,457.76
105.64,0.0,316.91,338.92,647.03,-202.47,96.83,396.14,418.15,-220.08,-202.47,277.3,638.23,576.6,347.72,708.65
-30.81,-154.05,118.84,136.45,418.15,-312.51,96.83,237.68,198.07,-330.12,-352.13,237.68,519.38,418.15,259.69,779.08
-233.28,-281.7,8.8,17.61,118.84,-352.13,26.41,158.46,17.61,-453.36,-492.98,176.06,435.75,316.91,17.61,1007.96
-391.74,-382.94,-22.01,-30.81,-83.63,-440.16,-132.05,158.46,-22.01,-603.01,-620.62,39.61,479.77,356.53,-382.94,1329.27
-453.36,-470.97,0.0,17.61,-193.67,-501.78,-343.32,127.65,39.61,-704.25,-673.44,-132.05,519.38,418.15,-730.66,1417.3
-330.12,-510.58,0.0,-13.2,-123.24,-492.98,-440.16,88.03,57.22,-620.62,-581.01,-312.51,418.15,259.69,-840.7,946.34
-110.04,-391.74,17.61,17.61,0.0,-343.32,-413.75,48.42,26.41,-391.74,-290.5,-382.94,176.06,26.41,-682.24,246.49
149.65,17.61,66.02,39.61,396.14,66.02,-211.28,79.23,-13.2,96.83,176.06,-264.09,0.0,-140.85,-250.89,-290.5
528.19,435.75,167.26,127.65,959.54,686.64,105.64,118.84,26.41,757.07,858.3,-44.02,-70.43,-180.46,259.69,-572.2
809.89,699.85,268.5,206.87,1399.7,1109.19,369.73,158.46,79.23,1276.45,1338.08,8.8,-154.05,-220.08,717.45,-651.43
889.12,607.42,325.72,277.3,1518.54,1126.8,347.72,215.68,105.64,1377.69,1399.7,-83.63,-171.66,-180.46,919.93,-532.59
827.49,479.77,418.15,418.15,1496.53,946.34,277.3,325.72,246.49,1219.23,1276.45,-202.47,-30.81,0.0,1087.19,-202.47
669.04,536.99,545.79,567.8,1566.96,818.69,286.1,506.18,457.76,1188.42,1329.27,-92.43,237.68,277.3,1487.73,268.5
466.57,638.23,589.81,647.03,1699.0,726.26,308.11,589.81,598.61,1267.65,1439.31,118.84,559.0,559.0,2059.93,757.07
167.26,488.57,418.15,519.38,1628.58,448.96,176.06,418.15,536.99,1148.81,1307.26,198.07,598.61,598.61,2328.43,1087.19
-52.82,149.65,167.26,286.1,1258.85,57.22,-13.2,136.45,378.53,757.07,858.3,158.46,435.75,519.38,2249.2,1228.04
-193.67,-30.81,17.61,118.84,818.69,-193.67,-52.82,0.0,237.68,338.92,378.53,118.84,338.92,457.76,1897.07,1276.45
-132.05,17.61,39.61,79.23,426.95,-220.08,-52.82,39.61,158.46,88.03,88.03,118.84,299.31,338.92,1386.49,1228.04
-132.05,39.61,57.22,57.22,39.61,-193.67,-30.81,17.61,39.61,-92.43,-110.04,17.61,158.46,96.83,655.83,858.3
-171.66,96.83,-30.81,-22.01,-303.71,-180.46,-52.82,-92.43,-70.43,-360.93,-422.55,-193.67,-70.43,-171.66,-211.28,198.07
-193.67,136.45,-211.28,-30.81,-611.82,-211.28,-30.81,-272.9,-154.05,-594.21,-713.05,-413.75,-352.13,-391.74,-1131.2,-532.59
-154.05,176.06,-312.51,-30.81,-713.05,-132.05,0.0,-330.12,-132.05,-673.44,-770.27,-431.35,-470.97,-492.98,-1734.22,-1131.2
-110.04,79.23,-330.12,-13.2,-594.21,-110.04,17.61,-330.12,-110.04,-611.82,-611.82,-330.12,-510.58,-532.59,-1971.9,-1470.12
-110.04,-171.66,-352.13,-30.81,-352.13,-233.28,-193.67,-391.74,-171.66,-470.97,-413.75,-374.13,-572.2,-594.21,-1910.28,-1553.75
-154.05,-453.36,-413.75,-13.2,-52.82,-413.75,-572.2,-492.98,-233.28,-352.13,-272.9,-611.82,-633.83,-611.82,-1610.97,-1514.14
-211.28,-550.2,-470.97,0.0,198.07,-492.98,-770.27,-550.2,-211.28,-272.9,-193.67,-814.29,-611.82,-550.2,-1091.59,-1311.67
-233.28,-510.58,-470.97,39.61,378.53,-510.58,-730.66,-492.98,-110.04,-250.89,-154.05,-770.27,-492.98,-413.75,-431.35,-871.51
-272.9,-532.59,-352.13,0.0,378.53,-594.21,-651.43,-312.51,-70.43,-290.5,-154.05,-572.2,-250.89,-211.28,176.06,-250.89
-330.12,-594.21,-154.05,8.8,316.91,-713.05,-673.44,-92.43,-30.81,-233.28,-52.82,-374.13,17.61,-13.2,757.07,338.92
-374.13,-611.82,-22.01,-22.01,338.92,-713.05,-673.44,39.61,8.8,8.8,176.06,-132.05,277.3,136.45,1355.68,897.92
-352.13,-492.98,118.84,39.61,479.77,-510.58,-453.36,198.07,79.23,277.3,559.0,176.06,536.99,338.92,1897.07,1496.53
-250.89,-312.51,299.31,158.46,589.81,-202.47,-52.82,457.76,237.68,466.57,748.27,616.22,889.12,647.03,2178.77,2187.58
-30.81,-52.82,559.0,338.92,589.81,39.61,356.53,757.07,418.15,435.75,638.23,937.53,1236.84,999.15,2099.55,2706.96
206.87,228.88,647.03,396.14,488.57,206.87,647.03,787.88,479.77,369.73,426.95,959.54,1267.65,1109.19,1659.39,2728.97
347.72,378.53,418.15,299.31,246.49,246.49,638.23,457.76,338.92,228.88,167.26,655.83,867.11,827.49,999.15,2086.34
286.1,325.72,167.26,167.26,0.0,198.07,488.57,149.65,149.65,39.61,-30.81,206.87,338.92,396.14,237.68,1236.84
189.27,246.49,79.23,158.46,-123.24,206.87,387.34,105.64,79.23,-83.63,-202.47,-13.2,66.02,105.64,-290.5,647.03
286.1,369.73,118.84,246.49,66.02,426.95,519.38,136.45,176.06,26.41,-44.02,8.8,-13.2,17.61,-422.55,237.68
528.19,647.03,-22.01,198.07,567.8,765.87,748.27,-13.2,79.23,426.95,325.72,277.3,-123.24,-140.85,-193.67,-123.24
686.64,809.89,-211.28,0.0,968.34,928.73,757.07,-290.5,-92.43,748.27,686.64,448.96,-422.55,-453.36,57.22,-594.21
488.57,629.42,-312.51,-110.04,1069.58,757.07,545.79,-400.54,-264.09,748.27,739.46,356.53,-550.2,-620.62,149.65,-783.48
189.27,228.88,-233.28,-70.43,928.73,387.34,158.46,-312.51,-233.28,607.42,589.81,167.26,-382.94,-532.59,259.69,-550.2
8.8,-22.01,-211.28,-52.82,787.88,88.03,-83.63,-281.7,-154.05,506.18,506.18,96.83,-180.46,-343.32,435.75,-220.08
-30.81,-140.85,-330.12,-140.85,607.42,-44.02,-303.71,-400.54,-211.28,369.73,409.35,88.03,-202.47,-312.51,686.64,-70.43
-193.67,-162.86,-431.35,-290.5,369.73,-140.85,-360.93,-440.16,-330.12,48.42,127.65,0.0,-242.09,-382.94,699.85,-13.2
-330.12,-220.08,-303.71,-281.7,127.65,-211.28,-321.31,-281.7,-303.71,-233.28,-110.04,17.61,-110.04,-312.51,536.99,198.07
-312.51,-171.66,-110.04,-211.28,26.41,-242.09,-211.28,-92.43,-211.28,-382.94,-264.09,0.0,48.42,-162.86,316.91,448.96
8.8,0.0,-22.01,-154.05,26.41,-162.86,-140.85,-44.02,-193.67,-343.32,-264.09,118.84,149.65,-61.62,0.0,426.95
228.88,57.22,-52.82,-132.05,8.8,-92.43,-171.66,-92.43,-211.28,-312.51,-272.9,198.07,79.23,-92.43,-413.75,105.64
308.11,57.22,-30.81,-171.66,8.8,-22.01,-92.43,-52.82,-272.9,-281.7,-281.7,299.31,66.02,-101.24,-871.51,-162.86
387.34,176.06,96.83,-171.66,105.64,79.23,176.06,118.84,-211.28,-171.66,-193.67,519.38,176.06,-13.2,-1091.59,-352.13
567.8,519.38,356.53,8.8,237.68,316.91,559.0,418.15,-13.2,-70.43,-110.04,677.84,378.53,158.46,-1232.44,-391.74
647.03,757.07,559.0,259.69,158.46,338.92,616.22,598.61,237.68,-171.66,-250.89,457.76,435.75,277.3,-1514.14,-532.59
466.57,559.0,559.0,497.38,-70.43,39.61,259.69,559.0,418.15,-492.98,-611.82,-92.43,259.69,198.07,-1910.28,-792.28
149.65,176.06,356.53,479.77,-290.5,-290.5,-70.43,356.53,338.92,-713.05,-853.9,-594.21,-30.81,17.61,-2112.75,-1051.97
-30.81,57.22,118.84,237.68,-233.28,-413.75,-132.05,96.83,96.83,-691.05,-792.28,-713.05,-374.13,-110.04,-1971.9,-1210.43
-110.04,136.45,-52.82,-22.01,-30.81,-352.13,-70.43,-132.05,-70.43,-572.2,-594.21,-651.43,-611.82,-290.5,-1593.37,-1232.44
-193.67,96.83,-272.9,-132.05,17.61,-374.13,-171.66,-413.75,-233.28,-510.58,-470.97,-673.44,-713.05,-431.35,-1131.2,-1131.2
-312.51,-92.43,-492.98,-193.67,17.61,-492.98,-391.74,-594.21,-290.5,-431.35,-413.75,-713.05,-713.05,-492.98,-611.82,-831.9
-391.74,-272.9,-633.83,-233.28,17.61,-550.2,-413.75,-673.44,-312.51,-352.13,-330.12,-594.21,-673.44,-453.36,-154.05,-431.35
-431.35,-250.89,-691.05,-312.51,-52.82,-510.58,-250.89,-713.05,-330.12,-413.75,-374.13,-470.97,-691.05,-431.35,-13.2,-154.05
-391.74,-193.67,-691.05,-330.12,-352.13,-492.98,-171.66,-752.67,-330.12,-611.82,-594.21,-532.59,-730.66,-431.35,-272.9,-92.43
-272.9,-110.04,-611.82,-233.28,-651.43,-470.97,-132.05,-730.66,-290.5,-770.27,-792.28,-633.83,-730.66,-431.35,-633.83,-171.66
-52.82,17.61,-501.78,-154.05,-770.27,-330.12,8.8,-620.62,-250.89,-691.05,-730.66,-532.59,-673.44,-391.74,-783.48,-360.93
26.41,198.07,-470.97,-154.05,-752.67,-171.66,136.45,-550.2,-250.89,-572.2,-594.21,-330.12,-611.82,-413.75,-893.52,-651.43
8.8,158.46,-422.55,-193.67,-752.67,-154.05,167.26,-484.17,-290.5,-550.2,-550.2,-233.28,-550.2,-470.97,-1100.39,-902.32
-52.82,57.22,-272.9,-171.66,-752.67,-132.05,118.84,-272.9,-290.5,-532.59,-532.59,-132.05,-374.13,-431.35,-1184.02,-911.12
8.8,48.42,-22.01,-70.43,-550.2,-13.2,206.87,17.61,-193.67,-330.12,-330.12,105.64,-52.82,-193.67,-950.74,-620.62
167.26,66.02,48.42,-30.81,-272.9,136.45,228.88,88.03,-70.43,-70.43,-52.82,325.72,158.46,39.61,-510.58,-281.7
127.65,-44.02,-83.63,-83.63,-140.85,66.02,-22.01,-61.62,-52.82,-22.01,-22.01,167.26,105.64,136.45,-193.67,-171.66
8.8,-233.28,-330.12,-101.24,-83.63,-83.63,-281.7,-330.12,-83.63,-70.43,-52.82,-110.04,-22.01,57.22,26.41,-44.02
8.8,-290.5,-501.78,-101.24,26.41,-180.46,-440.16,-501.78,-92.43,-83.63,-30.81,-272.9,-132.05,-22.01,409.35,206.87
66.02,-250.89,-581.01,-123.24,127.65,-220.08,-541.39,-642.63,-132.05,-44.02,-22.01,-272.9,-193.67,-30.81,765.87,545.79
-13.2,-374.13,-730.66,-264.09,0.0,-382.94,-721.86,-814.29,-264.09,-70.43,-52.82,-470.97,-321.31,-233.28,787.88,488.57
